target_ts_nanos,game_latency_ms,composite_latency_ms,encode_latency_ms,decode_latency_ms,network_latency_ms,decoder_queue_latency_ms,rendering_latency_ms,vsync_queue_latency_ms,total_MTP_latency_ms,enconded_frame_size_bytes,server_framerate_fps,client_framerate_fps,sending_bitrate_mbps,recving_bitrate_mbps,C,C_effective,gaze_variance_magnitude,fixation_confidence,experiment_target_timestamp
9668460372277,2.055,3.2935998,4.7125998,5.289635,3.787916,12.412658,3.0739589,33.01323,67.638596,2034,73.18126,71.97334,,,80,65,27.027956238106988,0.036230277,20260313_175203
9668474184799,2.5419,1.9416,4.9975004,5.445574,2.473793,14.514324,2.046563,33.899513,67.86076,1364,71.132866,71.85584,,,80,65,33.547614489365664,0.0364795,20260313_175203
9668488047613,1.8396001,1.8129,5.0847,5.1104693,3.362645,14.32073,2.087136,34.282635,67.90082,2132,71.61477,71.80657,,,80,65,37.53877738957259,0.03586365,20260313_175203
9668501906206,2.2614,1.7394999,6.9108,4.711042,2.270072,13.785679,1.913437,34.330738,67.92267,3195,70.5562,71.82712,,,80,65,38.46021777378177,0.030831432,20260313_175203
9668515759915,1.7678,2.1681,4.8313003,5.438907,3.89603,13.41995,2.256146,34.221992,68.00023,3070,71.10403,71.840126,,,80,65,35.39519744483467,0.025947891,20260313_175203
9668529701541,2.3569,2.361,4.8675003,4.3907824,2.9002779,14.868439,17.556408,18.579672,67.880974,4822,73.79801,71.817696,,,80,65,28.712561426648918,0.02534198,20260313_175203
9668543496818,2.8342,3.6708,7.6225,4.610782,3.020783,14.460314,6.1200533,25.744987,68.08443,3223,73.79801,71.68189,,,80,65,28.689851825892227,0.027476152,20260313_175203
9668557372491,2.7054002,2.4671001,4.9040003,4.62099,5.881627,8.8367195,5.5491667,33.129196,68.0942,4417,70.654396,71.8198,,,80,65,28.664107531870545,0.029097337,20260313_175203
9668571261503,2.1822002,1.8187,5.1416,4.318543,2.8092191,12.740261,2.3417711,36.73322,68.08551,5248,72.01291,71.977165,,,80,65,28.618986499678154,0.032325637,20260313_175203
9668585132407,2.6453998,1.6762999,5.0285997,4.674271,3.034232,11.803179,1.6577079,37.6638,68.18349,3217,72.01291,71.68961,,,80,65,28.353298846032025,0.03368154,20260313_175203
9668599055366,2.281,2.1693,4.7887,4.5506253,2.163658,13.01875,2.427188,36.506104,67.90533,4221,74.15702,71.96746,,,80,65,27.562200414012516,0.03379758,20260313_175203
9668612868746,3.0483,2.239,4.9793,5.598699,3.646786,10.505209,1.74,36.47044,68.22774,903,76.21138,71.6789,,,80,65,27.196399808000407,0.034299362,20260313_175203
9668626771923,2.8202999,3.1713998,4.9063,4.6515627,2.302938,12.775314,2.8792188,34.585743,68.09279,4571,70.0442,71.96647,,,80,65,26.917959757932053,0.03480086,20260313_175203
9668640580859,2.1278,1.5433,5.3648,5.264583,3.235247,13.771304,1.8327609,35.16046,68.300255,2738,72.46639,71.84671,,,80,65,27.761256362336646,0.03546552,20260313_175203
9668654446211,2.3594,1.7042,5.1806,4.5647917,2.901218,14.708804,2.060365,34.856686,68.33606,4136,70.442375,71.81397,,,80,65,27.796898615716035,0.035791285,20260313_175203
9668668323439,2.4895,2.0446,7.5205,4.580834,3.4482138,11.7940645,1.904271,34.573917,68.3559,3710,69.58264,71.83884,,,80,65,27.911798046403348,0.03507531,20260313_175203
9668682181470,2.4687998,2.4255,4.8659997,4.7830224,2.800534,14.558438,2.2497401,34.193237,68.34527,4131,71.96471,71.81303,,,80,65,29.427226108046863,0.034570195,20260313_175203
9668696146556,2.1957002,3.1361,4.9834,4.619897,5.2782393,11.967449,2.128646,33.95644,68.26587,5570,75.37215,71.70962,,,80,65,30.915594592797504,0.034587957,20260313_175203
9668709936231,3.352,3.6985002,7.2407002,5.333803,2.4960408,10.471199,2.0518231,33.812477,68.45654,3667,74.9277,71.793144,,,80,65,32.1942971519268,0.0328653,20260313_175203
9668723821772,2.0240998,2.1460001,5.1253,4.645574,4.527205,14.170834,2.497917,33.266785,68.40372,4429,71.53127,71.96194,,,80,65,33.23630280147603,0.03181524,20260313_175203
9668737661048,1.9761001,2.1450999,5.2313,4.4575,2.6762512,16.350054,2.151719,33.489143,68.47716,3720,72.54578,71.85839,,,80,65,33.95250493760074,0.030454293,20260313_175203
9668751494159,2.3228,1.6319,5.388,5.377813,2.846051,14.929481,1.7564579,34.380474,68.63297,3387,66.25281,71.65875,,,80,65,34.730762372689426,0.029452678,20260313_175203
9668765430462,1.917,1.7049999,4.8318,4.5045314,2.4253678,17.080523,2.5608861,33.414886,68.43999,5051,73.032684,71.9746,,,80,65,36.07084753919217,0.028773353,20260313_175203
9668779339436,1.8795,1.9933,6.6376,4.79724,5.615226,11.976772,1.808021,33.823666,68.53133,4386,76.26253,71.82816,,,80,65,37.247370723274095,0.027987089,20260313_175203
9668793178552,2.6818,3.1577,4.5797,4.4352083,3.7931979,14.170679,2.5965111,32.9988,68.41359,5621,73.114914,71.83543,,,80,65,36.76407223490912,0.026975375,20260313_175203
